,name,seed_everything,test_prompt_length,max_pred_length,lr,adversarial_training,max_length,batch_size,model,dim_model,num_heads,dim_feedforward,num_decoder_layers,dropout_p,layer_norm_eps,lstm_embedding_dim,lstm_hidden_dim,lstm_num_layers,lstm_dropout,linear_embedding_dim,linear_bias,linear_dim,mamba_d_model,mamba_d_state,mamba_d_conv,mamba_n_layers,min_train_loss,min_train_loss_step,max_val_accuracy,max_val_accuracy_step,min_val_loss,min_val_loss_step,min_val_kl,min_val_kl_step,rule_1_accuracy4min_val_loss,rule_2_accuracy4min_val_loss,grammatical_accuracy4min_val_loss,finished4min_val_loss,ood_rule_1_accuracy4min_val_loss,ood_rule_2_completion_accuracy4min_val_loss,ood_rule_2_accuracy4min_val_loss,ood_grammatical_accuracy4min_val_loss,ood_finished4min_val_loss,sos_rule_1_accuracy4min_val_loss,sos_rule_2_accuracy4min_val_loss,sos_grammatical_accuracy4min_val_loss,sos_finished4min_val_loss
10,toasty-sweep-71,28532,8,300,0.002,False,256,128,transformer,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.038214948028326035,388,0.5860362648963928,2,0.039298757910728455,2,0.0013922741636633873,2,0.6484375,0.95703125,0.501953125,1.0,0.724609375,0.2890625,0,0,1.0,0.7421875,0.353515625,0.255859375,1.0
11,visionary-sweep-70,77777,8,300,0.002,False,256,128,lstm,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.03596283122897148,430,0.5756778717041016,2,0.036767639219760895,2,-0.0011388473212718964,2,0.994140625,1.0,0.994140625,1.0,0.998046875,0.0234375,0,0,1.0,0.79296875,0.263671875,0.19140625,1.0
12,spring-sweep-52,95079,8,300,0.002,False,256,128,lstm,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.035329218953847885,224,0.6064187288284302,2,0.03690039739012718,5,-0.001006091944873333,5,1.0,1.0,1.0,1.0,0.998046875,0.001953125,0,0,1.0,0.998046875,0.251953125,0.216796875,1.0
13,stellar-sweep-50,27726,8,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,5.292309923632388e-10,404,0.5465025901794434,1,4.715744972229004,0,-0.03790639340877533,2,0.603515625,0.9203160405158997,0.41402900218963623,1.0,0.6174355149269104,0.2802579402923584,0,0,0.99609375,0.8162582516670227,0.244140625,0.1796875,1.0
14,toasty-sweep-47,1576,8,300,0.002,False,256,128,lstm,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.03585059568285942,450,0.5649015307426453,2,0.03660009428858757,3,-0.0013063913211226463,3,0.994140625,1.0,0.994140625,1.0,1.0,0.0,0,0,1.0,0.84765625,0.224609375,0.21875,1.0
15,desert-sweep-49,58218,8,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,6.343918723672459e-10,406,0.5480757355690002,2,5.3353986740112305,0,-0.037857186049222946,3,0.576171875,0.9193328619003296,0.4055059850215912,1.0,0.6484375,0.26171875,0,0,1.0,0.8216043710708618,0.22872084379196167,0.1901605725288391,1.0
16,spring-sweep-48,67541,8,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,8.426939701600134e-10,477,0.5636323690414429,2,5.000824451446533,0,-0.0379064604640007,3,0.521484375,0.9297548532485962,0.3757419288158417,1.0,0.673828125,0.2890625,0,0,1.0,0.8355969190597534,0.240234375,0.189453125,1.0
17,dutiful-sweep-45,31898,8,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,6.559571774644724e-10,342,0.6054307222366333,2,4.850761413574219,0,-0.037906475365161896,3,0.591796875,0.97265625,0.4451279640197754,1.0,0.62109375,0.216796875,0,0,1.0,0.921875,0.22265625,0.185546875,1.0
18,fanciful-sweep-43,96420,8,300,0.002,False,256,128,lstm,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.03555211424827576,421,0.5920400619506836,1,0.03664075583219528,1,-0.0012657325714826584,1,1.0,1.0,1.0,1.0,0.998046875,0.07529003918170929,0,0,1.0,0.892578125,0.27502983808517456,0.20703125,1.0
19,solar-sweep-41,62647,8,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,8.832872766539879e-10,287,0.600217342376709,2,5.264012813568115,0,-0.03790638968348503,2,0.576171875,0.9628137350082397,0.404296875,1.0,0.62109375,0.23046875,0,0,1.0,0.9140625,0.21484375,0.17578125,1.0
20,flowing-sweep-40,67577,8,300,0.002,False,256,128,lstm,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.03533407300710678,327,0.572409987449646,2,0.036722540855407715,3,-0.0011839456856250763,3,0.998046875,1.0,0.998046875,1.0,0.998046875,0.00390625,0,0,1.0,0.947265625,0.232421875,0.2109375,1.0
21,quiet-sweep-36,99614,8,300,0.002,False,256,128,lstm,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.03590967878699303,312,0.588627815246582,1,0.036885760724544525,4,-0.0010207267478108406,4,1.0,1.0,1.0,1.0,1.0,0.0,0,0,1.0,0.783203125,0.27734375,0.21484375,1.0
22,polished-sweep-34,75795,8,300,0.002,False,256,128,transformer,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.03758276253938675,459,0.5895017385482788,0,0.03927770256996155,6,0.001371217891573906,6,0.732421875,1.0,0.73046875,1.0,0.6953125,0.25390625,0,0,1.0,0.775390625,0.337890625,0.2578125,1.0
23,classic-sweep-32,20867,8,300,0.002,False,256,128,mamba,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.03653979301452637,450,0.47787725925445557,3,0.03736048936843872,3,-0.0005459999665617943,3,0.896484375,0.9082679748535156,0.7708100080490112,1.0,0.7917703986167908,0.537411630153656,0,0,1.0,0.9268446564674377,0.24609375,0.244140625,1.0
24,fresh-sweep-33,26567,8,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,1.0715770493163745e-09,447,0.5461454391479492,2,4.881567001342773,0,-0.037906464189291,3,0.5390625,0.9524366855621338,0.35298195481300354,1.0,0.662109375,0.28515625,0,0,1.0,0.911267876625061,0.21875,0.181640625,1.0
25,robust-sweep-31,5219,8,300,0.002,False,256,128,lstm,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.03516532853245735,467,0.5885062217712402,2,0.03675045818090439,3,-0.0011560292914509773,3,1.0,1.0,1.0,1.0,1.0,0.0,0,0,1.0,0.89453125,0.248046875,0.22265625,1.0
26,logical-sweep-30,28242,8,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,6.527774987219459e-10,387,0.5763086676597595,2,5.010356426239014,0,-0.03790608048439026,3,0.65234375,0.9298051595687866,0.43179386854171753,1.0,0.625,0.291015625,0,0,1.0,0.8185689449310303,0.27734375,0.20703125,1.0
27,upbeat-sweep-24,77332,8,300,0.002,False,256,128,transformer,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.038313332945108414,252,0.5781098008155823,2,0.03915197402238846,3,0.0012454865500330925,3,0.66796875,0.865234375,0.39453125,1.0,0.712890625,0.3125,0,0,1.0,0.716796875,0.326171875,0.224609375,1.0
28,driven-sweep-21,41709,8,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,1.0227608759905138e-09,438,0.6509681940078735,2,4.703103542327881,0,-0.03790609911084175,3,0.591796875,0.9765625,0.373046875,1.0,0.671875,0.30859375,0,0,1.0,0.869140625,0.2109375,0.162109375,1.0
29,splendid-sweep-18,73723,8,300,0.002,False,256,128,lstm,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.03595255687832832,379,0.584425151348114,1,0.03711240738630295,2,-0.0007940791547298431,2,0.99609375,1.0,0.99609375,1.0,0.986328125,0.0078125,0,0,1.0,0.736328125,0.23046875,0.19140625,1.0
30,lyric-sweep-5,28525,8,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,3.523111524739164e-10,305,0.6294230222702026,2,5.085896015167236,0,-0.037906333804130554,3,0.580078125,0.978515625,0.43359375,1.0,0.623046875,0.24609375,0,0,1.0,0.94140625,0.19921875,0.1640625,1.0
